id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4306990102434400,#午后健康#【区区一把椅子也可能带给你致“病”伤害】 坐着吃饭、坐着看电视、坐着办公……你是否每天都“黏”在了椅子上？当你一屁股坐下后，身下这把椅子正悄悄吞噬着你的健康。研究显示，久坐危害堪比吸烟，而椅子正成为人们减寿的帮凶。《生命时报》采访多科权威专家，教你从头到脚甩掉“椅子病” ...全文,"https://wx2.sinaimg.cn/large/8575b0b5ly1fx9vnbp72nj20j61lg78a.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx9vnbqe06j20j622mtdz.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9vnbq1k4j20j61r0gql.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx9vnbs757j20j620sn2z.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx9vnbkulbj20j60aomxl.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9vnbl8kng20j60u7wfd.gif,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9vnblvwdg20j61mw0v1.gif,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9vnbpv67j20j61eawii.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9vnbug0sj20j61vkaf4.jpg",,,2018-11-16,微博 weibo.com,5,3,11,,
4306984465974622,#青岛城事#【中央保利公园等5个公共租赁住房项目租金标准确定】从市物价局获悉，李沧区中央保利公园、崂山区海逸公馆等5个项目公共租赁住房租金标准确定。这5个公共租赁住房项目包括：李沧区中央保利公园项目265套、湾头社区改造项目（文昌路820号）110套，崂山区海逸公馆项目192套、新宏路11号 ...全文,,,,2018-11-16,微博 weibo.com,13,4,5,青岛城事,
4306974893779738,【有一种精神，叫中国女排[加油]】37年前的今天，中国女排以3：2战胜日本队，首捧世界冠军奖杯。这也是中国运动员在世界性三大球比赛中首次夺冠。在接下来的5年她们拼搏向上、坚持不懈、越战越勇，实现史无前例的世界大赛5连冠，开启女排黄金时代。今天，回顾中国女排获胜瞬间，致敬女排精神。 ...全文,"https://wx3.sinaimg.cn/large/8575b0b5ly1fx9rkjrzjlj20j60csmyh.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx9rkjsq35j208s0b4my2.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9rkk1ppbj20j60oidhu.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9rkk5a6bj20hi0ozn04.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx9rkk2vkjj20j60cttal.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9rkkck8pj20j60cnabp.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9rkk60zoj20j60ay0ul.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9rkkb27xj20j60ctgnc.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx9rkk9lgdj20j60cs3zo.jpg",,,2018-11-16,微博 weibo.com,28,3,6,,
4306949799371060,"#青岛城事#【青岛机场推出“无纸化”出行 刷手机就能登机】@青岛国际机场集团 青岛机场日前正式启动“无纸化”便捷出行服务,从青岛出发乘坐国内航班的旅客,可以通过航空公司官网、航旅纵横APP、青岛机场官方微信公众号等平台办理“手机值机”,获取电子二维码,可以凭此二维码过安检并登机,无需再 ...全文",https://wx2.sinaimg.cn/large/8575b0b5ly1fx9rdk4df0j20eq0bf404.jpg,,,2018-11-16,微博 weibo.com,25,3,11,青岛城事,青岛国际机场集团
4306939410351174,#带着微博去青岛# 【动物园那些你不知道的小秘密】探访@青岛森林野生动物世界 ，国庆节出生的小长颈鹿终于有名字了，市民网友们亲切地叫它“小十一”，来看望它的小朋友还写下了祝福。工作人员透露了许多小动物的秘密，高大威猛的长颈鹿其实很胆小怕事，呆萌可爱的小熊猫发起火来很凶猛。  ...全文,,"http://f.us.sinaimg.cn/003pxB4Blx07pdVflBGU01040200Ic3x0k010.mp4?label=mp4_720p&template=1280x720.27.0&Expires=1566190509&ssig=aQRhE8TIkH&KID=unistore,video",,2018-11-16,iPhone客户端,11,2,5,带着微博去青岛,青岛森林野生动物世界
4306931042859055,#青岛城事#【青岛等5城市明年起实施外国人144小时过境免签】经国务院批准，自2019年1月1日起，青岛、厦门、武汉、成都、昆明5个城市将实施外国人144小时过境免签政策，来自53个国家的人员，持有效国际旅行证件和144小时内确定日期、座位前往第三国（地区）联程客票，可以从上述城市有关口岸免签 ...全文,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9p7p922sj20u20dijsw.jpg,,,2018-11-16,微博 weibo.com,8,1,6,青岛城事,
4306921001506388,#青岛城事#【青岛今冬供热季零时正式启动，你家暖气片热了吗？】经过热态运行、试供热之后，16日零时开始我市正式供热。划重点：“按照青岛市供热条例，在141天的供热季内，居民室温将保持在18℃以上。 ”供热季中，若用户发现供热设施异常情况，可及时拨打相关供热企业服务热线电话咨询，由供热企业工 ...全文,https://wx2.sinaimg.cn/large/8575b0b5ly1fx9o1keaqnj20dw090glv.jpg,,,2018-11-16,微博 weibo.com,13,17,6,青岛城事,
4306910679285738,#青岛人爱分享# 【冬日必备！12种最流行的围巾围法】天气越来越冷，围巾该拿出来啦！12种非常漂亮的围巾围法，简单易学又实用。转发，给你最爱的TA一份温暖吧！人人视频app的秒拍视频  ,,"http://gslb.miaopai.com/stream/HnHdu61WMhlyfpSV-SQzJ8HdzH1ZFXJEajHLaQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1566190509&ssig=1N8GWgqAuG&KID=unistore,video",,2018-11-16,iPhone客户端,10,3,4,青岛人爱分享,
4306909424910230,#青岛城事# 【跳跳鱼在青岛这里很常见，能水里游还能在岸上跳，你见过吗？】近日，青岛墨水河和白沙河交叉汇流入海口，泥滩上有些热闹，这里不少跳跳鱼在泥中爬行跳跃，这些只有手指大小的小鱼，它们时而蹦跳转身，时而窜入水中，稍有动静又瞬间成片遁入洞穴之中，形态动作憨态可掬。  ...全文,,"http://f.us.sinaimg.cn/002yoyXvlx07pdSyBXS801040200x01B0k010.mp4?label=mp4_720p&template=1280x720.27.0&Expires=1566190509&ssig=NnD9yIwnE0&KID=unistore,video",,2018-11-16,iPhone客户端,26,17,13,青岛城事,
4306906653278593,【你愿意对它们宽容些吗？】一次又一次地想坐同一辆公车，一次又一次想进同一个地铁站，一次又一次地想去同一个公园……被拒绝，它们会难过，也会流泪。#国际宽容日#对静静陪伴主人的导盲犬们，宽容些，支持的转！ ,"https://wx2.sinaimg.cn/large/8575b0b5ly1fx9kqfwikcj20c80c8wf8.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9kqg3xt5j20c80c8aas.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx9kqgd47tj20c80c8q3y.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9kqfpo9wj20c80c8wfp.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9kqgo0flj20c80c8q4e.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9miaen3yj20c80c8wfi.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9mia2ivmj20c80c8q4e.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9mial8kqj20c80c80tm.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9miarhakj20c80c8gmt.jpg",,,2018-11-16,iPhone客户端,35,7,13,国际宽容日,
4306892169634325,#早安青岛#【享受好心情 远离坏情绪】每个人的生活都有不如意，但其实击垮你的，也许只是始终放不下的坏情绪。莫不如少一些多愁善感，多一些坚定坦然，以最美好的姿态去迎接命运的逆风翻盘。新一天，共勉！ ,https://wx4.sinaimg.cn/large/8575b0b5ly1fx9kue7sajj20j60ny0vn.jpg,,,2018-11-16,iPhone客户端,29,4,7,早安青岛,
4306890689006079,#吃在青岛# 青岛海鲜市场的海鲜，通过清蒸，辣炒，酱爆等方法，再到食客的嘴里，通常不会超过3个小时，那里简直是海鲜控的天堂。  隐藏菜单的秒拍视频 ,,"http://f.us.sinaimg.cn/001UEhc7lx07mU4QPy8M01040203cLYK0k030.mp4?label=mp4_720p&template=1280x720.26&Expires=1566190511&ssig=e5bR8zThk%2F&KID=unistore,video",,2018-11-16,iPhone客户端,15,11,12,吃在青岛,
4306889346474358,#青岛今日天气# 【小布播报】冷空气带来呼呼的风，吹跑了“胖胖”的雾团，吹落了片片落叶，早起晨练的老头老太太，好多都多加了一件防风的背心，为啥？比昨天冷呀～ 还没出门的朋友们，随着冷空气的深入，温度持续降低，白天或许有太阳帮忙能稍暖一些，但是早晚的温度还是“透心凉，心飞扬”的 ...全文,"https://wx3.sinaimg.cn/large/8575b0b5ly1fx9kiraqjzg20i20i5wih.gif,https://wx3.sinaimg.cn/large/8575b0b5ly1fx9kirhkshj20k00zkacu.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx9kiqzuogj208c08ct8y.jpg",,,2018-11-16,iPhone客户端,6,5,1,青岛今日天气,
4306387033324504,#晚安青岛# 十点半啦！第三天打卡，让我知道谁还在？！ ,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7ytwydm1j2076071glw.jpg,,,2018-11-14,iPhone客户端,30,56,0,晚安青岛,
4306382381713099,#今日互动# 推荐一部最近你认为好看的电影给小布吧(｡ì _ í｡) ,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7yaob6oyj20ci0ciq32.jpg,,,2018-11-14,iPhone客户端,10,82,0,今日互动,
4306370772275813,泰国温馨短片，我知道你的所有喜好，而你却连我是谁都不知道，择一城终老，择一人相伴，老奶奶得了阿兹海默症，老爷爷还是一如既往对她好，能找到这样的人，一定花光了一辈子的幸运。人人视频的秒拍视频 ,,"http://f.us.sinaimg.cn/0043d4tLlx07pbUF1yT601040200L8zn0k010.mp4?label=mp4_720p&template=1280x720.27.0&Expires=1566190513&ssig=TtL5njLovO&KID=unistore,video",,2018-11-14,微博 weibo.com,29,2,13,,
4306356175980113,#青岛生活#【关于糖尿病，你必须知道的！】糖尿病患者呈现年轻化趋势，血糖每高一天，寿命减少一分。因为糖尿病，每10秒钟就有1人死亡！糖尿病有哪些症状？哪些人易患糖尿病？如何预防？...今天#联合国糖尿病日#，戳图了解↓↓ 为父母，也为自己！ ,"https://wx1.sinaimg.cn/large/8575b0b5ly1fx7qiynxxnj20c80c8myt.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7qiyou70j20c80c8myr.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7qiyici2j20c80c8aay.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7qiyiudkj20c80c8q3q.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7qiykrlvj20c80c8dgw.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7qiyjp2nj20c80c8jsp.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7qiyjx56j20c80c8t9g.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7qiyl64lj20c80c8q4e.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7qiylu4mj20c80c8gmw.jpg",,,2018-11-14,微博 weibo.com,4,0,3,"青岛生活,联合国糖尿病日",
4306336545771250,【为什么手被纸割伤后，感觉会更痛？】在整理书或纸张时，手指难免会被锋利的纸张边缘割伤，虽然只是一个小伤口，可是却让人感觉又疼又痒，甚至比小刀划伤的难以忍受。这究竟是为什么？一段视频揭示真相。环球时报的秒拍视频 ,,"http://gslb.miaopai.com/stream/lAoRTmaWRLlNEYHfaRhsj5GXQgEHO3TbWPfGhw__.mp4?vend=miaopai&time_stamp=1539849666145&Expires=1566190514&ssig=R8KMzWQA%2F6&KID=unistore,video",,2018-11-14,微博 weibo.com,13,0,4,,
4306330255143215,#青岛提醒#【临时工VS正式工，反转你的认知！】用人单位不签劳动合同，说是用工形式是临时工，所以社保啥的都没有？加班费没见过，年休假不存在，一言不合还解雇？“临时工”真的有这种规定？！NO！从95年劳动法到08年劳动合同法，真的没有临时工的概念，用人单位招用劳动者，即建立劳动关系，而劳动关 ...全文,"https://wx3.sinaimg.cn/large/8575b0b5ly1fx7rbd341sj20b30bnt95.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7rbd5tp1j20eb0fa775.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7rbd3s0mj20cv0ewdga.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7rbdbs2uj20u02oi7eh.jpg",,,2018-11-14,微博 weibo.com,7,5,7,青岛提醒,
4306326480095210,#服务直通车#【换领驾驶证当中可能会遇到的问题】根据公安部123号令规定，驾驶证可以提前90天换证；所需材料：身份证原件复印件（非本市户口还需要提供居住证）、驾驶证、三张一寸白底免冠彩照，到就近的车管分所体检换证即可。如遇难题，可以戳图了解↓↓↓ ,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7r44i7q5j20c81jjgvh.jpg,,,2018-11-14,微博 weibo.com,10,0,7,服务直通车,
4306315155116331,#吃在青岛#18个家常菜的简单做法，厨房小白变大厨，敢试就有可能哦，先收了 ,"https://wx3.sinaimg.cn/large/8575b0b5ly1fx7qcc0zuij20c80z8q7u.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7qcc3bhej20c80ukq7y.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7qcbyjxvj20c80x1jwx.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7qcc6i57j20c80z8q8n.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7qcch3kcj20c80xxdlg.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7qccde03j20c80wd44e.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7qcci7nsj20c80yagrh.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7qcc98d9j20c8116q7y.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7qccbtdvj20c80xg78s.jpg",,,2018-11-14,微博 weibo.com,8,2,19,吃在青岛,
4306310625354592,#青岛提醒#27种全责交通事故，拍照后尽快挪车。图解：27种常见全责交通事故。 ,,,,2018-11-14,微博 weibo.com,6,3,11,青岛提醒,
4306307773213838,#带着微博去青岛#青岛崂山北九水探秋之旅，山路逶迤，红瓦秋树，望一眼碧空远山，秋色正好。青岛旅游人的秒拍视频 via@青岛旅游人 ,,"http://f.us.sinaimg.cn/000jktr4lx07pa4klCVW01040200RJcS0k010.mp4?label=mp4_720p&template=1280x720.27.0&Expires=1566190514&ssig=h4QT0OQT37&KID=unistore,video",,2018-11-14,微博 weibo.com,7,5,2,带着微博去青岛,青岛旅游人
4306305956764141,#美丽青岛#秋的色彩，总是让人不禁地去赏心悦目。有人用彩云之南形容云南，我看七彩琴岛表达青岛倒更是丰富。十一月的美丽，你来青岛了吗？ @盛葉之本 ,"https://wx2.sinaimg.cn/large/8575b0b5ly1fx7pik5p0mj20ck0cktc1.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7pik6d5tj20ck0ck0wa.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7pik1qgpj20ck0graer.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7pijyqhyj20ck09f75u.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7pik000kj20ck0htju3.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7pijx98ij20ck09fabg.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7pik0di6j20ck0acjsz.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7pik6tvrj20ck0grtdi.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7pik9fj2j20ck0gr0wx.jpg",,,2018-11-14,微博 weibo.com,21,8,10,美丽青岛,盛葉之本
4306275527835061,#青岛城事#【青岛国际人才创新中心揭牌 平台辐射全省】11月13日，创新企业家专委会2018年年会在崂山区启幕，会上，青岛国际人才创新中心揭牌成立。据悉，该创新中心旨在充分利用上合组织青岛峰会所带来的拓展人才交流的机遇，为我市构建与上合组织国家及欧盟、北美高端人才交流的桥梁，将基于三 ...全文,,,,2018-11-14,微博 weibo.com,5,3,4,青岛城事,
4306266551187811,#美丽青岛#初冬的八大关，色彩是大自然给予的馈赠。图via@糖小狐的小幸福 ,"https://wx1.sinaimg.cn/large/8575b0b5ly1fx7kzowm1rj20ck09f0up.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx7kzoyl56j20ck09f762.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7kzp0ew1j20ck09f0ut.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7kzp5pykj20ck0hdtcm.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7kzp2vbdj20ck0grtce.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7kzp2iyaj20ck09f762.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7kzpdgqfj20ck0hmdjm.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7kzp7qv2j20ck0graeb.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7kzp9iibj20ck0grq6c.jpg",,,2018-11-14,微博 weibo.com,27,16,11,美丽青岛,糖小狐的小幸福
4306258239032245,【一代人的回忆！人人网6000万美元被卖了！CEO陈一舟：很高兴找到新归宿】人人网被卖了！11月14日，曾经的中国社交网络鼻祖人人公司宣布，以2000万美元现金对价将人人网社交平台业务全部资产出售给北京多牛互动传媒股份有限公司，并向人人公司发行价值4000万美元的股份，总价6000万美元。人人网CEO陈一 ...全文,,"http://f.us.sinaimg.cn/003x830Llx07pbw0d9M401040200vA7f0k010.mp4?label=mp4_720p&template=1280x720.26.0&Expires=1566190515&ssig=KHfU2lmuK3&KID=unistore,video",,2018-11-14,微博 weibo.com,3,8,11,,
4306250311325699,#青岛城事#【青岛新版重污染天气应急预案：三级预警 增加区域应急联动】根据生态环境部《关于推进重污染天气应急预案修订工作的指导意见》（环办大气函〔2018〕875号）和山东省生态环境厅《山东省重污染天气应急预案修订指导意见》（鲁环函〔2018〕503号）要求，2018年10月，青岛市环保局组织对 ...全文,,,,2018-11-14,微博 weibo.com,8,1,7,青岛城事,
4306243675227404,#吃在青岛#【鱼虾蟹大量上岸 初冬去仰口码头淘实惠海货】初冬时节，仰口渔港野生海货大量上岸，扫货尝鲜正当时。鲜活的虾虎20元一斤，中等个头的蛎虾35元一斤，鳘鱼、鲈鱼、刀鱼通通25元一斤。更有足3两的海捕大对虾，和一斤多重的牛舌头鱼等精品海货，让人垂涎不已。马上跟随摄影师的镜头，去码 ...全文,"https://wx3.sinaimg.cn/large/8575b0b5ly1fx7h1ql37dj20m80g60y8.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7h1q55cuj20rs0ijjvv.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7h1qicwyj20rs0ijtdy.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7h1qag4ij20rs0ijads.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7h1q7uedj20rs0ijdii.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7h1qb2j2j20rs0ijgq8.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7h1qcc42j20rs0ij427.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7h1qfkn7j20rs0ij0x9.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7h1qmukdj20rs0h7gqn.jpg",,,2018-11-14,微博 weibo.com,7,7,4,吃在青岛,
4306231185357146,#青岛城事#【大车有盲区 你我要远离】11月13日上午9点，@李沧交警 在道路和校园内分别演示了这些“大块头”的视线盲区具体在哪，如何才算安全距离。李沧交警特意安排了一辆大货车开进了幼儿园内，在校园内现场给孩子们做起了现场演示。@半岛V视 半岛V视的秒拍视频 ,,"http://f.us.sinaimg.cn/000uDyJGlx07paIXBYfC01040200QtsH0k010.mp4?label=mp4_hd&template=852x480.27.0&Expires=1566190515&ssig=6q2Kdt6FSW&KID=unistore,video",,2018-11-14,微博 weibo.com,4,6,3,青岛城事,"李沧交警,半岛V视"
4306215997164103,#青岛速递#【受冷空气影响 青岛16日迎来大风降温天气】从市气象台获悉，15日傍晚到夜间，我市局部有小阵雨，北部平度莱西降水概率较大。16日受冷空气影响，大风降温，请注意保暖。具体来看，14日晴间多云，内陆局部有雾，北风转南风3-4级，最低气温市区8℃，其他区市最低1～7℃，白天最高气温全 ...全文,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7cr9icpij20c8086glz.jpg,,,2018-11-14,微博 weibo.com,7,6,3,青岛速递,
4306210717587611,#美丽青岛#有人说青岛的夏天清爽，因为海的泡沫，因为酒的飘香；有人说青岛的春天芬芳，因为樱花的季节，因为百花的齐放；让我说，青岛的秋天最迷人，因为秋高气爽，因为金色满屏。#今日互动#你最喜欢哪个季节的青岛？图via@一人独钓一海秋 ,"https://wx4.sinaimg.cn/large/8575b0b5ly1fx7cib7xp3j20j60cwq6n.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7cibd5pgj20j60cvae7.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7cib2af3j20j60cvdj3.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7cibhvd7j20j60cvafm.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7ciaymhfj20j60cvwhm.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7cib5f24j20j60cu41m.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7cib76luj20j60cx78t.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx7cib94wdj20j60cv0x5.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx7cibdzgxj20j60cvjwy.jpg",,,2018-11-14,微博 weibo.com,145,49,78,"美丽青岛,今日互动",一人独钓一海秋
4306197437222853,此刻，防空警报正在拉响。勿忘国耻、珍爱和平。居安思危、警钟长鸣。 ,,,,2018-11-14,微博 weibo.com,142,24,26,,
4306189753774665,#青岛速递#【2020年前青岛可凭电子票坐火车 济青高铁票价未定】日前，青岛火车站副站长兼青岛北站站长刘青在回应网友咨询时表示， 2020年前乘客可凭电子票乘坐火车，济青高铁火车票价尚未确定。据了解，今年以来，铁路总公司提出了三年提质计划方案，其中为提升旅客出行体验，计划2020年以前中国 ...全文,https://wx4.sinaimg.cn/large/8575b0b5ly1fx7c687ws9j20go09pgou.jpg,,,2018-11-14,微博 weibo.com,14,12,6,青岛速递,
4306183818419321,#青岛城事#【今天，青岛将拉响防空警报！这11个问题你应该要知道】今天上午10时，我市将举行防空警报试鸣活动，进一步唤起市民国防意识，牢记国耻、居安思危、警钟长鸣。为做好人防宣传教育工作，使社会各界关注人防、了解人防、支持人防，市人防办推出“人民防空知识问答”，方便市民了解相关防 ...全文,,,,2018-11-14,微博 weibo.com,22,4,11,青岛城事,
4306182191539101,【泪目！祖孙三代坚守36年，11万亩荒漠变成绿洲】来自陕西的张立强，家住毛乌索沙漠的南边。他们家祖孙三代植树造林，36年种下2850万余棵树木，让11万亩沙化土地披上绿装。父亲在治沙第一线倒下，母亲宁愿不带水也要把树苗多背几棵…是什么使他们坚持治沙？“树，就是命。”山东卫视美丽中国的秒拍视频 ,,"http://gslb.miaopai.com/stream/FK6Z7IDoddxIxPzChzBXINlEmaFTvf9cOEAd0w__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1566190516&ssig=tybw85IcqG&KID=unistore,video",,2018-11-14,iPhone客户端,23,2,5,,
4306170497406257,【燃！一段视频，带你看中国在世界超算TOP500的逆袭之路！】昨天，新一期全球超级计算机500强榜单在美国发布，中国超算“神威•太湖之光”和“天河二号”分别位列第三、四名。中国还以227台超算上榜的成绩位居总数第一，较上期增加21台，占全部上榜超算总量的45%以上。@这视频 这视频的秒拍视频  ...全文,,"http://f.us.sinaimg.cn/002QbhhKlx07paf1lBjW01040200lonQ0k010.mp4?label=mp4_720p&template=1280x720.28.0&Expires=1566190516&ssig=gw3xoxK93m&KID=unistore,video",,2018-11-14,iPhone客户端,11,0,6,,这视频
4306168891103426,#青岛人爱分享# 【如何清洁毛呢大衣】冬天是吃火锅的好季节，可万一毛呢大衣沾到油渍怎么办？两步教你清洗！①用痱子粉涂到有油渍的地方，用小刷子刷；②用洗涤灵抹在油渍位置，清洗一下。详戳↓有毛呢大衣的一定不要错过！@CCTV生活圈 CCTV生活圈的秒拍视频 ,,http://gslb.miaopai.com/stream/Q1fmEUnNZUHEY6zTWZWKHhjEQ9mo45E0Io1JRg__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-11-14,iPhone客户端,7,1,7,青岛人爱分享,CCTV生活圈
4306161472238652,#早安青岛# 【所有的光芒，都需要时间才能被看到】每个人的成长，都需要时间沉淀。很多人不愿意努力，因为觉得短时间看不到回报，就不再付出。可你是否知道，每一次成长，都可能在未来的某个节点，让你成为更耀眼夺目的自己。命运从不会辜负每一个用力奔跑的人，所有的光芒，最终都会被见到。早安。  ,"https://wx1.sinaimg.cn/large/8575b0b5ly1fx78x9wkqej20dw0dwabm.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fx78xa7cyjj20dw0dwgn7.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx78x9oyl9j20dw0dwta8.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx78xafz9ij20dw0dwta8.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx78xalo14j20dw0dwmyp.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fx78xarqh0j20dw0dwgn5.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx78xayuw5j20dw0dwabk.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fx78xblyq9j20dw0dwjsw.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fx78xbd9k3j20dw0dwdhf.jpg",,,2018-11-14,iPhone客户端,19,3,21,早安青岛,
4306160968881334,#青岛今日天气# 【小布播报】青岛市今天白天晴间多云，北风转南风3到4级，今天夜间晴间多云，南风3到4级，今天的最高气温15℃，最低气温10℃，相对湿度50%-90%。预报各区：今天白天到夜间晴间多云，局部有雾，北风转南风，海上4到5级，内陆3到4级。 ,https://wx4.sinaimg.cn/large/8575b0b5ly1fx78v8gqasj20b40b4jsh.jpg,,,2018-11-14,iPhone客户端,11,10,11,青岛今日天气,
4299505636083371,#青岛提醒# 【明天真的需要秋裤】青岛市:今天夜间晴间多云，西北风6到7级阵风9级转5到6级阵风8级，明天白天晴间多云，西北风5到6级阵风8级转西南风4到5级，相对湿度20%-50%，明天的最低气温8℃，最高气温15℃。预报各区：今夜到明天晴间多云，海上，西北风7到8级阵风10级转西南风6到7级阵风9级， ...全文,https://wx4.sinaimg.cn/large/8575b0b5ly1fwm0iggbjtg2095095q6m.gif,,,2018-10-26,iPhone客户端,6,10,0,青岛提醒,
4299419531179585,#青岛城事#【有了这个系统，青岛机场国内航线行李提取更方便了！】近日，青岛机场在国内航线进港行李提取处安装了5处可视化系统，该系统在5个转盘行李卸载区域上方分别安装了高清监控摄像头，在提取大厅安装了高清显示屏幕。实现了通过视频监控系统实时展示行李卸载的“后台”操作画面，让等待提 ...全文,https://wx2.sinaimg.cn/large/8575b0b5ly1fwlqmdvgcij20eo09bdqh.jpg,,,2018-10-26,微博 weibo.com,10,6,4,青岛城事,
