id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4306237536004425,【瑟瑟发抖！冷空气快递已经在路上~】#成都午间天气#冷空气即将到来，天空也越发的阴沉，11时成都均温13.7℃。@成都气象 预计，今天下午天空依然云层覆盖，最高气温15℃，夜间最低气温9℃。提前预告一下，冷空气明天会如期而至，降温降雨还刮风，要提前做好保暖准备哦~ ,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fx7hnp72r2g203t05l74e.gif,,,2018-11-14,搜狗高速浏览器,6,9,12,成都午间天气,成都气象
4306231381757691,【最下饭的吃法合辑】#美食之都#电饭煲豉汁排骨饭、照烧鸡排饭、耳光炒饭……整理了以前推荐的，都是些配米饭的菜谱，一不小心就能吃下三碗饭，慎点（天天美食推荐） ,"https://wx1.sinaimg.cn/large/5ad2d3c5gy1fx7gxvh41sj20j62lik3m.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fx7gxwruf6j20fr25ok0x.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fx7gxykm5uj20j62ot7gv.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fx7gy0pgewj20j62pvh0q.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fx7gy2i4qmj20j62pzk5t.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fx7gy3qcs8j20fr280k2j.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fx7gy617haj20j62pzk4e.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fx7gy7ipiyj20j62pzdxb.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fx7gy8uvjlj20j62lh4d5.jpg",,,2018-11-14,搜狗高速浏览器,20,14,29,美食之都,
4306223275216628,【成都至兰州即将开行动车？铁路部门：目前暂无计划】#交通出行#自兰渝铁路全线开通后，成都至兰州的列车不再绕行，走广元—陇南一线，节省大量用时，随着西成高铁开通，很多旅客发问，成都至兰州能否开行动车组？进一步缩短用时？日前，有消息称成都至兰州即将开行动车组，最快6小时抵达，11月13日， ...全文,"https://wx3.sinaimg.cn/large/5ad2d3c5gy1fx7fz58b8ij20f009bwf2.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fx7fz6v9evj20f009z3yv.jpg",,,2018-11-14,搜狗高速浏览器,8,18,14,交通出行,
4306215317677729,【成都迎来最潮的一周：七场一线品牌大秀、四大时尚项目落地】#2018成都国际时尚周#昨晚成都城南的西部博览城被“世界城市时尚之夜”燃爆。成都与纽约牵手，一起拉开了成都首个国际时尚周的序幕。以昨夜为幕，成都揭开了为期6天的时尚周活动——10余家顶级国际时尚机构将在成都进行时尚交流，Chloé、BL ...全文,"https://wx1.sinaimg.cn/large/5ad2d3c5gy1fx7f3n12d3j20u00jz0vp.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fx7f3pb3wij20u02motis.jpg",,,2018-11-14,搜狗高速浏览器,6,4,17,2018成都国际时尚周,
4306208816405985,【10号线二期工程高架段“桥通”】#交通出行#11月13日，成都轨道交通10号线二期工程高架段最后一榀预制箱梁架设完毕，标志着该工程高架段全线“桥通”。全线“桥通”为该线“轨通”奠定坚实基础，更为后续“电通”、“车通”创造有力条件。10号线二期工程全长约27km，共设车站10座，全长16.7km。 ...全文,,"http://f.us.sinaimg.cn/004kdZPMlx07pbuepDWg01040200spL00k010.mp4?label=mp4_720p&template=1280x720.28.0&Expires=1566195366&ssig=cP6WzJCK1d&KID=unistore,video",,2018-11-14,iPhone X,7,6,50,交通出行,
4306202211527404,【专访吕燕：成都热情有活力 女孩时髦精致】昨晚，#2018成都国际时尚周#开幕，国际超模、服装设计师@吕燕 女士在现场接受专访时表示，成都是一个热情有活力的城市，成都的姑娘都很时髦精致……成都城市修建过程中，愿意去保留古代文化，并将其和现代的场景融合。成都全搜索新闻网的秒拍视频（成都全搜索新闻网 ...全文,,"http://f.us.sinaimg.cn/0015Eujxlx07paGkbOiY01040200D9620k010.mp4?label=mp4_720p&template=1280x720.28.0&Expires=1566195366&ssig=IK1%2FbJkn1E&KID=unistore,video",,2018-11-14,iPhone X,13,4,8,2018成都国际时尚周,吕燕
4306196074114515,【成都：被困电梯就拨96933 30分钟内来救援】#都知道#作为2018年成都十大民生实事之一，成都已建立电梯困人应急处置平台，依靠每台电梯上的3D防伪激光二维码，准确采集了每台电梯的详细地址、基本信息、使用单位、维保单位、地理坐标等信息，当报警电话打来时只要报上二维码编号便能立刻定位。同时，电  查看图片...全文,,,,2018-11-14,iPhone X,24,30,48,都知道,
4306189057279491,【刚刚！GaWC发布2018世界城市名册，成都再次跃升】#都知道#北京时间今天凌晨2点，由全球化与世界城市（GaWC）研究网络编制的全球城市分级排名——《世界城市名册2018》正式出炉。作为新一线城市的“领头羊”，成都的上升速度继续“开挂”：从Beta-越过Beta升至Beta+，再度跃升2级，排名上升至71，保持 ...全文,"https://wx3.sinaimg.cn/large/5ad2d3c5gy1fx7c38dee7j20rsa824qs.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fx7c356q1wj20rs9khe83.jpg",,,2018-11-14,iPhone X,31,38,104,都知道,
4306182183481407,【2018成都企业100强榜单发布！看看有没有你的公司？】#都知道#11月13日，在成都市经信委、市国资委、市商务委等相关部门的支持和协助下，成都企业联合会对外发布2018成都企业100强。在2018成都100强企业中，年营业收入超过100亿的企业达到31户，比去年增加了2户。其中200亿以上的企业有21家，500亿以 ...全文,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fx7bawrjr2j20ko0sfgp8.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fx7bawyfqoj20kt0svq6t.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fx7baxaj3wj20ko0sg0wl.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fx7baxhg20j20kl0ssjut.jpg",,,2018-11-14,iPhone X,25,30,52,都知道,
4306167834558598,#天下新闻汇#1、国家林业和草原局决定，11月13日起至12月31日，在全国范围内，组织开展严厉打击犀牛和虎及其制品非法贸易专项行动。重点打击非法收购、运输、出售犀牛和虎及其制品，非法加工、经营、利用犀牛角、虎骨、虎皮等制品的犯罪活动。2、著名作家金庸10月30日在香港逝世，其私人丧礼12日在 ...全文,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fx79ne3skdj20u00k0acq.jpg,,,2018-11-14,iPhone X,7,3,10,天下新闻汇,
4306159424841333,#成都新闻早知道#1、@成都气象 说，今天白天天空阴沉，西部有分散性小雨，最高气温16℃左右。受冷空气影响，体感偏冷，小伙伴们穿多点哦~【今日尾号限行3、8】2、13日，从2018成都百强企业发布暨颁奖大会获悉，在2018成都100强企业中，年营业收入超过100亿的企业达到31户，比去年增加了2户。其中200 ...全文,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fx78ohmm55j21ta0rsx6p.jpg,,,2018-11-14,iPhone X,6,6,6,成都新闻早知道,成都气象
4299516187993681,【大熊猫真的听得懂四川话！】#晚安成都#为了吃，熊家什么语言听不懂？“泰山”大宝贝表示，四川话小case！iPanda熊猫频道的秒拍视频 （iPanda熊猫频道） ,,"http://f.us.sinaimg.cn/003Xtq8blx07oG8E49ji01040200khPn0k010.mp4?label=mp4_720p&template=1280x720.28&Expires=1566195464&ssig=LaatCcS5tN&KID=unistore,video",,2018-10-26,iPhone X,117,56,55,晚安成都,
4299508651543917,#今日热搜#泡泡被冻住的过程，里面仿佛有星星在飞舞太美啦~ 人人视频的秒拍视频 （人人视频） ,,"http://f.us.sinaimg.cn/000TseVqlx07oDSxImUw0104020092PW0k010.mp4?label=mp4_720p&template=1280x720.27&Expires=1566195464&ssig=29GyGw0dWz&KID=unistore,video",,2018-10-26,iPhone X,77,10,19,今日热搜,
4299502384793810,【40年，40部影视剧，哪一部是你的最爱？】#今日热搜#小时候，最幸福的就是放学回家打开电视机。1978—2018，40部影视剧，哪些角色你至今都念念不忘，哪些台词你现在还能脱口而出？写下你的答案______（人民日报）人民日报的秒拍视频 ,,http://gslb.miaopai.com/stream/SwzwblDgEOO7zGSITWb2oFpP9Qf4~AmkGz5IeA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-10-26,iPhone X,17,30,23,今日热搜,
4299494813881378,#都来耍#这一刻，你有没有非常极度超级想吃的东西 ,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlz9oj734j20am09hmy7.jpg,,,2018-10-26,iPhone X,25,43,4,都来耍,
4299488237132701,【酷！90后萌妹子做火车驾驶员 长三角唯一的女火车司机！】#今日热搜#24岁的陕西妹子薛萍在今年5月拿到了火车驾照，是杭州工务段运输车间轨道车司机。这个留着短发的萌妹子，也是长三角地区唯一的女火车司机。由于轨道车上没有洗手间，她每次出车前都尽量少喝水，最长一次驾驶时间长达9小时。 ...全文,,"http://f.us.sinaimg.cn/002FfNBzlx07oHcnqGgE01040200oVwn0k010.mp4?label=mp4_hd&template=852x480.28&Expires=1566195464&ssig=oWmTzwgYFY&KID=unistore,video",,2018-10-26,iPhone X,25,17,4,今日热搜,
4299480784581950,#今日热搜#原来警犬也怕兽医哈哈哈哈哈，虽然面对打针也慌得不行，但是不乱嚎也不躲，只是把脑袋往主人咯吱窝里一塞，太萌了！（网络）人字拖大魔王的秒拍视频 ,,"http://f.us.sinaimg.cn/001a4kG5lx07ozVuMw4U01040200aFFA0k010.mp4?label=mp4_720p&template=720x1280.24&Expires=1566195464&ssig=xBvLU3Ytjq&KID=unistore,video",,2018-10-26,iPhone X,35,10,8,今日热搜,
4299474215562920,#都来耍#据说这是现在父母对子女关切程度一览你中枪了吗？ ,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlwwjceiej20dr0993yk.jpg,,,2018-10-26,iPhone X,12,10,1,都来耍,
4299467153393938,【惹不起，跑不赢，躲不脱！便衣民警路遇小偷行窃 驾车“追尾”擒获小偷】#今日热搜#10月26日，据@平安成都 消息，成都便衣民警办案途中，路遇小偷和他的同伙。民警将车开过去，用车头轻碰了下正在作案的小偷。 贼：嘿！哪个在撞我的屁股？？？ 民警：惊不惊喜？意不意外？ 贼：确认过眼神， ...全文,,http://gslb.miaopai.com/stream/6ush7gMLUv0EzXpSKwkb9LSHnjxq79aqe5zfOg__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-10-26,iPhone X,17,11,7,今日热搜,平安成都
4299461331074635,【蓉平：成都提速工程建设项目审批重在优化营商环境】#蓉平热点#工程建设项目从立项到竣工验收审批全流程从之前平均219天，到今年底控制在120天以内，再到明年上半年优化提升到90个工作日以内，这是成都深化工程建设项目审批改革的加速度，是持续优化营商环境的新信号。详见长微博↓↓ ...全文,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlvfabyyxj20v97g9u0x.jpg,,,2018-10-26,iPhone X,4,3,3,蓉平热点,
4299446903269838,【有趣的四叠字大全，你认识几个？】#今日热搜#请不要再滥用叠字了！你知道四个木加一起读什么吗？四个水、四个人、四个工、四个小......戳图自测↓↓这些四叠字你认得几个？ （人民网） ,"https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwltrjhoe3j20c80c8jsc.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwltrk9i0pj20c80c83zf.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwltrkog8cj20c80c83zi.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwltrio183j20c80c8q3y.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwltrlkj14j20c80c8gmm.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwltrm9yqxj20c80c8t9q.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwltrmk2vfj20c80c875b.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwltrmrtezj20c80c83zj.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwltrnh36vj20c80c83zk.jpg",,,2018-10-26,iPhone X,128,8,119,今日热搜,
4299442603794833,【这一组老照片  鉴证了成华的变迁】#都知道#过去的红光电子厂，对从小在那儿生活过的人来说它不是一座厂，而是一座让人留念的迷宫，这就是如今的东郊记忆；1962年的建设路口，这也是成都最开始的一段“一环路”，这交通岗亭也是成都城外第一座岗亭；猛追湾的儿童戏水池，如今带你的小孩去了吗；还 ...全文,"https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlt9rvu00j20ak07cjrr.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlt9u2jqkj20ea0aiaan.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwlt9ue79gj20ca09h0ta.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlt9umi67j20h60cgab2.jpg",,,2018-10-26,iPhone X,22,8,9,都知道,
4299435662432385,【全球金融安全科技创新中心揭牌 支付宝把“钱袋子守护神”落子成都】#都知道#10月26日，全球金融安全科技创新中心在成都正式成立。这个开放的平台，将促进监管科技由传统的依赖于人的模式，向基于人工智能模式的升级；将聚焦于金融科技风控技术和产品的打造，以专业化运营发展，并面向全球输出全方位 ...全文,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlsh3amvfj20go0b7mxu.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlsh52nk8j20go0b4js7.jpg",,,2018-10-26,搜狗高速浏览器,21,2,2,都知道,
4299428774547419,【周末来了！ 100元吃遍川师东校区半边街！】#美食之都#川师东校区后门的半边街，汇聚了各种美食小吃！这里的原则是十元吃饱，十五元吃好，二十元吃爽！性价比超高的鲜榨果汁、钵钵鸡、小米辣、狼牙土豆各种美食…100元吃下来感觉好饱。川师东校区半边街不愧是大学美食界的传奇，爱吃美食的你， ...全文,,"http://f.us.sinaimg.cn/003Krzuelx07oHfziTgQ01040201vf430k020.mp4?label=mp4_720p&template=1280x720.28&Expires=1566195465&ssig=2eIOVhvaA7&KID=unistore,video",,2018-10-26,搜狗高速浏览器,19,31,22,美食之都,
4299420503556255,【2018成都国际马拉松，你需要知道的 】#成都马拉松#发现可疑情况，立即通知警方；配合警方工作，维护良好秩序；你有任何需要，@平安成都 都在你身边~视频据@平安青羊 成都发布的秒拍视频 ,,"http://f.us.sinaimg.cn/003f8zmOlx07oHEg6sdi01040200jQYe0k010.mp4?label=mp4_720p&template=720x1280.28.0&Expires=1566195465&ssig=wmPtvqIYOw&KID=unistore,video",,2018-10-26,微博视频,22,2,8,成都马拉松,"平安成都,平安青羊"
4299413788595586,【11月1日起可免费拨打12123电话办理交管业务】#都知道#在成都试运行近一年后，四川省公安厅交警总队决定于11月1日起在全省范围内全面推广“12123交通安全语音服务热线”应用工作。届时，大家可通过12123电话办理机动车违法查询、考试预约、补换领机动车号牌、补换领驾驶证等业务！@四川交警 ,"https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlpydveadj20j60qa76x.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlpyfaoiwj20j60nxgnl.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwlpygweyfj20j60p1ad7.jpg",,,2018-10-26,搜狗高速浏览器,14,5,26,都知道,四川交警
4299405139929444,【成都广播电视大学副校级干部陈海元接受纪律审查和监察调查】#都知道#据@清廉蓉城 消息，成都广播电视大学副校级干部陈海元涉嫌严重违纪违法，目前正接受纪律审查和监察调查。 ,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwloyw6uxgj20hs0dcq37.jpg,,,2018-10-26,搜狗高速浏览器,9,4,1,都知道,清廉蓉城
4299399364314378,【追警察，或，被警察追？成都警察护跑团100人明天陪你跑！】#成都马拉松#在去年首届成都国际马拉松中，@平安成都 第一次成立百人成都警察护跑团，守护参赛运动员安全！成员全部为警队中跑步爱好者，有的甚至有参加国际性大赛的经历，还有明年即将参加第18届世界警察和消防员运动会的选 ...全文,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwloaid85zj20j60eeq6p.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwloakhxpaj20j60eeadq.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwloaluy8uj20j60j6dkk.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwloankuz4j20j60eetbx.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwloaoyzy5j20j60een07.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwloaqnp0hj20j60eeadi.jpg",,,2018-10-26,搜狗高速浏览器,27,14,16,成都马拉松,平安成都
4299394310540064,【刘任远任四川天府新区成都党工委书记】#都知道#10月26日下午，天府新区成都直管区召开领导干部大会。会议宣布，根据成都市委决定，刘任远同志任中共四川天府新区成都工作委员会书记，杨林兴同志不再担任中共四川天府新区成都工作委员会书记、委员职务。（川报观察）网页链接 ,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlnq0qy0rj20v95y9qs7.jpg,,,2018-10-26,搜狗高速浏览器,16,8,4,都知道,
4299387423300345,【美cry！白雪、彩林、高原，成都周边的最美晚秋等你邂逅】#看四川#十月份的尾巴即将溜过，冬天马上就要来啦，又到了赏雪的时候，其实在不远的川西早就银装素裹，配上绚烂的彩林，美cry啦~木格措、四姑娘山、鹧鸪山……哪个地方的雪让你最心动？详戳下图↓↓美cry！白雪、彩林、高原，成都周边的最美晚秋等你邂逅 ,"https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlmvv1t5pj20rs2t34qq.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlmvzhpy8j20rs3dq4qr.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlmvybiunj20rs2b0u0x.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlmvynyvzj20rs25zds7.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwlmw3lmjaj20rs2onb2a.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlmw79ztij20rs2t1b2a.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlmw9ikn9j20rs2dlkjl.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlmxbq43xg20ft08re81.gif,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlmxc4v6yj20dt0n376t.jpg",,,2018-10-26,搜狗高速浏览器,30,26,30,看四川,
4299379454168353,#成都午间天气#【午后，阳光和你不见不散】今天上午，云层虽然像棉被一样裹住了蓉城，但还是有丝丝阳光洒落，仿佛你压抑着的心情一般，等待着下班那一刻的释放。放心，阳光不会让你等到下班。预计午后转为多云间阴天气，最高温度22℃。 ,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlgbl7e22j20j60o94dn.jpg,,,2018-10-26,微博 weibo.com,2,0,2,成都午间天气,
4299366871646830,#都知道#【锦江区联手波士顿搭建海外优质创新创业项目资源对接平台】10月24日，由锦江区创新创业工作推进领导小组办公室、成都兴锦文化旅游投资有限公司主办，锦江区盐市口街道办事处、锦江区苗圃创新创业服务中心承办的第二届海外科技项目网络路演活动在盐市口商圈党群服务中心苗圃创客空间成功举行，  查看图片...全文,,,,2018-10-26,微博 weibo.com,4,0,8,都知道,
4299359321155390,#今日热搜#【老教授讲《归园田居》爆红：我不喜欢朗诵，就爱和学生聊天讲文学】近日，华中师范大学文学院教授戴建业爆红网络，网友觉得他的口音可爱，也觉得讲课幽默风趣。戴建业说，对于走红他很意外，“我在大学肯定很受欢迎，但我有口音，本以为北方朋友会听不懂。”微辣Video的秒拍视频 ,,http://gslb.miaopai.com/stream/mkqEltSyNHQvHi5e8OKhAltB7ifOO2frfLSfIg__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-10-26,微博 weibo.com,36,6,18,今日热搜,
4299353030068773,#美食之都#【成都美食攻略】成都这9家海鲜自助，吃到你扶墙而出！（via @旅游科长） ,"https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlfs5z57aj20dc1abh2k.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlfs6wpvwj20dc1k01kx.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlfs8r0bwj20dc1nk4qp.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlfsapaogj20dc1q77wh.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwlfsdfxrxj20dc22uhdt.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlfsfdeubj20dc1zie81.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwlfskjdipj20dc224e81.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlfsm2haxj20dc265b29.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlfsqc3dlj20dc2itkjl.jpg",,,2018-10-26,微博 weibo.com,87,7,69,美食之都,旅游科长
4299346738163763,#今日热搜#【读书的时候，谁没有遇到过一两个方言口音较重的老师？】读书的时候，谁没有遇到过一两个方言口音较重的老师？但凡逢TA上课，同学们必然正襟危坐，聚精会神，就好像听相声一般。等到下课，大家就围坐一团，开始暗戳戳地学老师讲话。 ,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlfrjip04j20j617lakv.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlfrktdtfj20j6140n87.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlfrmszuwj20j60mb78w.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwlfrp74e5j20j60v5jyr.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwlfrsl33wj20j60xgwo5.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwlfru7x4oj20j616pnbe.jpg",,,2018-10-26,微博 weibo.com,7,4,8,今日热搜,
4299334156146317,#天府文化#【成都之心 见证城市变迁】成都天府广场，凝聚了几代成都人的记忆。天府广场的前身叫老皇城坝。新中国成立后，随着人民南路、大型公共建筑和广场的修建，老皇城坝更名为人民南路广场。改革开放后，广场重新规划，设立了四川省展览馆。1999年，广场正式定名天府广场。四川日报  查看图片...全文,,,,2018-10-26,微博 weibo.com,35,15,28,天府文化,
4299327863836755,#看四川#【三分视频带你饱览醉美九寨沟秋色】眼下，正是一年红叶最美季。灾后恢复重建一年，被誉为“人间仙境、童话世界”的九寨沟怎么样了？10月底，走进九寨沟景区，从芦苇海到五花海，一个个美丽的景点正待“补妆”归来。放眼望去，满山的彩林与碧蓝的海子交相辉映，宛如一个色彩缤纷的童话世界，醉人心脾。四川日报四川日报的秒拍视频,,,,2018-10-26,微博 weibo.com,25,27,38,看四川,
4299324852072055,#今日热搜#【史上最萌招领启事，猫咪“偷”来拖鞋 铲屎官张贴招领启事：请凭另一只认领！】10月21日，成都一小区电梯内挂出招领启事，住户小川称自家的猫染上“偷瘾”，将一只女士拖鞋叼回家中，“应该是个小姐姐右脚的拖鞋”，他希望失主凭“另一只左脚”前去认领。没想到刚贴好招领启事，猫咪把另一 ...全文,,http://gslb.miaopai.com/stream/MDYSRfN3BgcyZBpPoFnUMpZl520YWQjJIzUULw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-10-26,微博 weibo.com,9,5,7,今日热搜,
4299321567893992,#都知道#2020年，你将这样赶飞机！位于成都高新东区的成都天府国际机场内部设计曝光还有施工现场及最新进展，一起来看！成都高新成都高新的秒拍视频 ,,"http://f.us.sinaimg.cn/000ibyc0lx07oFYizvig010402009t1G0k010.mp4?label=mp4_hd&template=770x446.28&Expires=1566195467&ssig=cSAnpc2C2x&KID=unistore,video",,2018-10-26,微博 weibo.com,18,6,20,都知道,
4299315281688402,#都知道# 【四川首部中长期青年发展规划发布 将解决青年婚恋难题】10月25日，《四川省中长期青年发展规划（2017—2025年）》新闻通气会在成都举行，据悉，这是四川第一部专门针对青年人制定的规划。《规划》将着眼于建立文明、健康、理性的青年婚恋观，搭建青年线上线下交友平台，广泛开展健康向 ...全文,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwledetqntj208c07rdfu.jpg,,,2018-10-26,微博 weibo.com,66,119,55,都知道,
4299308826648112,#成都美学地标#城南这座“森林中的城市”将新添文化地标——成都天府国际生物城文化中心，预计明年投用！从高空俯瞰，犹如一只展翅的飞鸟在绿树环绕的生物产业孵化园。 ,"https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwldwqfj4vj20ih0b4wfv.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwldwqs9vzj20ii0artae.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fwldwr89n6j20io0bv0v7.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwldwrg8rjj20i406vgly.jpg",,,2018-10-26,成都发布的Android,11,2,3,成都美学地标,
4299302216058470,#都知道#【四川省属事业单位2018年下半年公招开始啦！】想要求职的小伙伴看过来哦，四川省属事业单位2018年下半年公招开始啦！包括四川省交通运输厅直属事业单位、四川省冶金地质勘查局直属事业单位、四川省中医药管理局直属事业单位等，戳图了解↓↓有适合你的岗位吗？四川省属事业单位2018年下半年公招开始啦！ ,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwld5fma4oj20fl05djrj.jpg,,,2018-10-26,成都发布的Android,16,8,19,都知道,
4299295458926468,#都知道#【“成都造”全球首款大型民用货运无人机 今晨负载飞越秦岭！】10月26日早晨6时，全球首款大型民用货运无人机AT200自动完成了从机坪到跑道的滑行，成功起飞，经过1小半小时左右的飞行时间，7时27分AT200从陕西内府机场成功负载飞行降落在陕西丹凤机场。最为令人骄傲的是AT200设计、研发都在成 ...全文,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fwlcdhoubsj20u01hcwqy.jpg,,,2018-10-26,成都发布的Android,92,28,32,都知道,
4299292371670212,#博闻广记#【今天，环卫工人节，一起转发说声：辛苦了】他们每天起早贪黑，无论酷暑寒冬；悬崖峭壁、街头巷尾都有他们的身影。但他们有的在捡垃圾时，被撞身亡；有的工作时，被无端殴打；有的因劝阻乱扔垃圾，被言语羞辱…今天，环卫工人节，转发并行动，不乱扔垃圾，给他们理解与尊重！ ...全文,,http://gslb.miaopai.com/stream/UgQtwn3E8vRFU4HRWYzgLdB1y5vlJsEwf7aDew__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-10-26,成都发布的Android,46,9,34,博闻广记,
4299283706944958,#天下新闻汇#1.第四届“阿拉伯艺术节”25日在成都闭幕。2.全国人大常委会25日举行联组会议，首次对最高法、最高检工作开展专题询问。3.国家发改委表示，将有序推进“煤改气”，落实气源前不得拆除原有供暖设备。4.国务院教育督导委员会办公室要求，全国排查中小学新建校舍室内甲醛隐患。5.美 ...全文,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fwlb0wlk8ej20mh0fb150.jpg,,,2018-10-26,成都发布的Android,13,2,7,天下新闻汇,
4299273820094751,#成都新闻早知道#1.@成都气象 预计今天白天多云间阴，夜间西部和南部有分散性零星小雨或小雨，气温13～22℃。【今日限行5和0】2.“成马”当天持凭证免费坐公交地铁，还有这些公交线路提前开行。2018成都国际马拉松赛将于10月27日7：30开跑 ，为满足比赛当日选手、工作人员、市民的出行需求，当天 ...全文,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fwl9vzciihj20zk0f41g9.jpg,,,2018-10-26,成都发布的Android,8,8,10,成都新闻早知道,成都气象
